series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
macro_usd_per_eur_fq_avg,2022-10-30,2022,Q4,Central Europe,,,0.9968,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2023-01-29,2023,Q1,Central Europe,,,1.0499,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2023-04-30,2023,Q2,Central Europe,,,1.0792,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2023-07-30,2023,Q3,Central Europe,,,1.092,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=62; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2023-10-29,2023,Q4,Central Europe,,,1.0731,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2024-01-28,2024,Q1,Central Europe,,,1.0869,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2024-04-28,2024,Q2,Central Europe,,,1.0799,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2024-07-28,2024,Q3,Central Europe,,,1.0805,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=62; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2024-10-27,2024,Q4,Central Europe,,,1.1005,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=63; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2025-01-26,2025,Q1,Central Europe,,,1.0506,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2025-04-27,2025,Q2,Central Europe,,,1.0782,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2025-07-27,2025,Q3,Central Europe,,,1.1488,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=62; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2025-11-02,2025,Q4,Central Europe,,,1.1665,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=68; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2026-02-01,2026,Q1,Central Europe,,,1.1676,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=60; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2026-05-03,2026,Q2,Central Europe,,,1.1688,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=64; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
macro_usd_per_eur_fq_avg,2026-08-02,2026,Q3,Central Europe,,,1.1532,USD/EUR,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=DEXUSEU (retrieved 2026-08-16),"mean of daily rates over the Deere fiscal quarter, n=62; Q3 FY2026 window 2026-05-04 to 2026-08-02 is complete"
de_rev_ce_cis_fcst_ppa_central,2026-08-02,2026,Q3,Central Europe and CIS,,PPA,308,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 301; implied YoY +2.3%; confidence low"
de_rev_ce_cis_fcst_ppa_low,2026-08-02,2026,Q3,Central Europe and CIS,,PPA,265,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 301; implied YoY -12.0%; confidence low"
de_rev_ce_cis_fcst_ppa_high,2026-08-02,2026,Q3,Central Europe and CIS,,PPA,345,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 301; implied YoY +14.6%; confidence low"
de_rev_ce_cis_fcst_sat_central,2026-08-02,2026,Q3,Central Europe and CIS,,SAT,120,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 130; implied YoY -7.7%; confidence low"
de_rev_ce_cis_fcst_sat_low,2026-08-02,2026,Q3,Central Europe and CIS,,SAT,100,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 130; implied YoY -23.1%; confidence low"
de_rev_ce_cis_fcst_sat_high,2026-08-02,2026,Q3,Central Europe and CIS,,SAT,140,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 130; implied YoY +7.7%; confidence low"
de_rev_ce_cis_fcst_cf_central,2026-08-02,2026,Q3,Central Europe and CIS,,CF,110,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 103; implied YoY +6.8%; confidence medium"
de_rev_ce_cis_fcst_cf_low,2026-08-02,2026,Q3,Central Europe and CIS,,CF,96,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 103; implied YoY -6.8%; confidence medium"
de_rev_ce_cis_fcst_cf_high,2026-08-02,2026,Q3,Central Europe and CIS,,CF,124,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 103; implied YoY +20.4%; confidence medium"
de_rev_ce_cis_fcst_fs_central,2026-08-02,2026,Q3,Central Europe and CIS,,FS,2,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 2; implied YoY +0.0%; confidence medium"
de_rev_ce_cis_fcst_fs_low,2026-08-02,2026,Q3,Central Europe and CIS,,FS,1,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 2; implied YoY -50.0%; confidence medium"
de_rev_ce_cis_fcst_fs_high,2026-08-02,2026,Q3,Central Europe and CIS,,FS,3,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 2; implied YoY +50.0%; confidence medium"
de_rev_ce_cis_fcst_total_central,2026-08-02,2026,Q3,Central Europe and CIS,,TOTAL,540,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 536; implied YoY +0.7%; confidence low"
de_rev_ce_cis_fcst_total_low,2026-08-02,2026,Q3,Central Europe and CIS,,TOTAL,462,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 536; implied YoY -13.8%; confidence low"
de_rev_ce_cis_fcst_total_high,2026-08-02,2026,Q3,Central Europe and CIS,,TOTAL,612,USDm,forecast,"desk-central-europe-cis, 2026-08-16","FORECAST, not reported. Deere reports FY2026 Q3 on 2026-08-20. Base Q3 FY2025 = 536; implied YoY +14.2%; confidence low"
